family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,difficulty,esperance
4546,11,39,22,87,74,32,50,33,96,94,2,39,37.024139408655905
4547,47,78,55,38,80,75,89,24,5,98,5,38,39.61767366566681
4548,14,1,25,59,11,61,52,27,10,84,4,33,42.28500690377565
4549,45,61,31,65,1,5,53,14,17,33,7,42,89.41322668190259
4550,85,12,52,83,47,59,24,1,17,75,4,46,68.72961005570633
4551,38,1,8,18,27,88,28,43,17,82,2,28,35.20487549397705
4552,21,18,61,57,14,45,17,3,46,9,2,31,39.25391610722278
4553,11,1,74,66,6,24,56,12,18,61,3,38,51.87239918106937
4554,71,75,49,36,38,81,17,31,26,1,6,46,113.71461219825737
4555,1,32,15,66,48,53,95,68,47,25,6,49,69.56463362376803
4556,95,53,26,11,32,17,25,18,46,10,5,50,63.765176403370944
4557,89,82,6,25,91,75,20,38,47,95,4,37,49.114793124791696
4558,4,18,38,59,57,5,1,14,25,37,2,27,41.61034137980289
4559,9,26,64,59,88,100,51,39,1,76,4,27,44.0164738370709
4560,3,33,1,27,95,47,25,6,2,38,3,30,47.069847164690756
4561,11,44,31,83,1,94,74,98,66,33,8,42,85.18830643241442
4562,17,15,31,40,23,1,11,24,29,42,5,28,51.35623482359662
4563,59,26,33,19,52,14,4,87,53,68,4,44,50.979193448554966
4564,87,61,1,11,18,24,33,4,79,17,2,39,45.85154501737847
4565,3,31,66,1,80,33,17,83,70,67,4,34,50.81702613912299
4566,26,42,81,66,54,53,10,52,39,1,4,48,96.77265152597246
4567,12,54,34,11,1,20,61,96,38,80,4,42,59.95733942770081
4568,66,56,80,9,22,73,18,25,96,1,2,39,66.3898490691806
4569,1,91,10,77,6,66,18,32,38,59,3,44,48.04599342951007
4570,61,5,52,87,82,37,4,47,31,90,2,33,31.708613055277812
4571,96,10,8,32,60,1,25,46,29,67,3,38,53.553539970480415
4572,41,8,84,61,20,81,53,14,2,26,3,26,46.494596010093794
4573,57,25,59,94,82,80,4,18,45,68,4,49,53.29000618959196
4574,38,87,7,39,25,51,10,49,3,71,4,26,34.183211922106366
4575,12,68,81,73,11,2,65,43,1,18,5,32,64.89620530400418
4576,74,10,68,8,1,61,43,82,50,77,2,21,31.568442603437603
4577,48,87,38,29,1,56,12,55,40,53,7,37,82.32004951673571
4578,99,17,94,24,1,45,30,41,74,44,4,27,41.708898728753034
4579,97,6,41,60,16,15,38,88,47,83,2,26,27.828500690377567
4580,93,22,38,18,95,51,78,58,31,71,2,19,20.80645622053992
4581,12,38,31,1,68,74,79,49,29,10,2,26,33.52644860258058
4582,1,17,59,32,6,40,74,54,46,13,2,38,40.65885825834404
4583,12,75,17,11,51,21,73,1,74,5,2,38,56.78569728134076
4584,38,68,90,94,6,20,18,46,3,33,3,37,52.79831452649621
4585,31,1,33,7,11,4,51,61,45,77,4,31,37.762033995143554
4586,86,46,57,6,70,1,95,10,59,52,4,40,65.96010093796124
4587,4,19,45,81,68,56,33,9,15,96,3,28,38.85897252773413
4588,11,95,19,27,13,88,1,20,73,59,2,33,48.4466028662572
4589,94,24,38,59,21,53,8,74,3,36,4,30,39.02871018425939
4590,1,81,96,86,46,16,39,33,12,5,2,43,46.80855115935819
4591,1,4,47,96,82,12,19,27,54,67,5,47,58.556396705232586
4592,27,6,80,25,5,23,40,9,1,3,3,35,55.83992762938628
4593,50,54,1,52,96,10,33,2,43,63,6,27,41.792124934533156
4594,17,13,80,24,3,75,5,12,74,39,5,49,65.70061419797172
4595,1,3,37,28,5,40,12,16,4,96,4,41,50.65104985002142
4596,12,91,38,96,86,39,1,20,89,61,6,39,72.42908155977716
4597,82,54,26,1,20,95,92,10,6,47,5,32,59.37366090558491
4598,47,74,61,31,23,53,94,30,76,35,8,25,40.9252011617388
4599,1,53,46,96,33,40,38,26,32,25,5,54,69.52530590867971
4600,16,32,73,38,1,74,4,59,75,21,5,41,63.40356139599104
4601,6,8,74,13,81,34,27,94,1,3,5,35,67.32871494548398
4602,82,1,61,11,45,89,97,51,15,59,4,28,47.434556968052185
4603,19,24,39,68,34,22,29,4,5,32,6,36,58.749511974479844
4604,45,75,1,78,74,38,37,31,53,88,3,39,40.27867447507499
4605,38,1,25,6,18,73,23,80,89,44,5,32,43.15312098271676
4606,77,89,61,75,59,1,38,10,13,68,3,40,52.66176260534209
4607,54,31,47,24,17,26,43,2,19,20,5,28,46.0305670618483
4608,95,66,46,15,31,1,33,57,68,17,4,39,62.36109127267533
4609,6,81,53,32,45,49,36,68,8,20,3,20,30.286816169118698
4610,78,73,44,2,12,53,89,11,46,82,5,45,56.42217778412608
4611,61,87,21,3,52,94,55,88,12,68,6,43,52.79902871018426
4612,27,11,32,9,96,1,85,3,46,39,4,40,65.35866304813598
4613,12,27,1,70,50,47,2,72,88,5,3,27,45.547159929533876
4614,1,86,25,38,40,27,3,17,43,59,4,39,51.15707279912394
4615,14,80,17,88,57,82,63,45,12,51,4,30,38.90777507975051
4616,66,90,47,43,53,86,45,17,97,64,3,22,22.971051754511258
4617,52,19,38,87,21,31,14,17,55,3,4,31,44.0737037566062
4618,25,67,38,66,96,6,40,18,51,19,2,34,44.72837213731372
4619,68,27,85,82,86,24,9,35,52,75,4,29,38.312145883921346
4620,88,31,43,54,60,1,39,18,49,47,3,38,55.03013855163548
4621,82,1,19,20,38,45,10,52,43,66,4,38,60.113602818644964
4622,55,35,32,5,10,34,31,33,59,96,4,43,49.660810360424705
4623,68,96,17,5,59,73,82,1,86,60,3,40,54.77631766890444
4624,11,88,79,4,10,35,1,26,60,73,7,45,77.71675474932152
4625,25,10,66,1,59,46,68,35,43,18,3,33,49.31900204732658
4626,80,24,26,11,4,40,38,19,25,75,6,51,66.18444984049898
4627,3,10,59,66,82,80,31,60,75,45,5,50,59.60100937961244
4628,40,82,21,61,59,47,11,39,15,72,5,31,37.95553016235775
4629,100,59,57,29,69,73,78,32,46,24,6,36,64.58429748131218
4630,22,19,66,10,61,88,39,56,59,6,4,33,41.35609198685902
4631,1,31,4,89,80,82,46,37,11,3,4,46,51.357520354235106
4632,66,54,53,13,46,31,43,1,95,88,5,41,62.7581774032281
4633,53,50,58,11,61,32,20,96,15,19,2,30,45.52663905156406
4634,1,4,51,65,39,53,42,32,10,45,3,41,48.749607198971574
4635,18,96,66,32,74,46,45,41,47,19,3,41,55.55525401133172
4636,26,99,32,51,42,76,22,38,17,73,4,30,44.39441984478408
4637,4,24,30,46,12,59,82,7,32,84,5,32,38.33452363948007
4638,1,62,25,4,5,20,39,65,45,11,5,41,58.94324620292339
4639,82,71,81,70,4,19,1,6,65,22,2,19,39.925629671951626
4640,75,5,26,81,38,67,54,24,74,16,4,40,44.4519354377946
4641,52,4,78,82,45,3,40,75,38,22,6,40,55.605389706232444
4642,6,3,14,53,87,54,1,19,4,38,3,46,60.97819359139171
4643,51,80,32,23,2,1,12,81,9,72,4,25,39.60662762462506
4644,46,1,23,16,94,12,26,54,73,61,4,44,57.615388277865065
4645,31,5,19,25,87,32,75,97,54,94,2,40,36.78074560777032
4646,89,78,24,1,100,38,57,47,62,16,4,21,39.213160024758366
4647,35,39,1,6,53,87,59,25,21,99,2,27,32.7130409941437
4648,10,47,7,98,33,25,24,91,52,19,5,38,67.05304004189878
4649,21,38,68,7,23,19,4,54,6,20,4,25,41.219254392229686
4650,1,52,26,100,67,75,60,5,74,95,4,50,50.82235871066038
4651,35,3,53,32,29,58,26,70,41,76,3,15,23.334666476217684
4652,2,40,67,61,1,6,28,23,66,49,4,22,41.61700709422463
4653,21,54,26,66,1,27,80,30,53,52,6,39,76.49488168356902
4654,33,28,69,74,42,65,61,40,52,82,6,39,46.61876874732181
4655,33,18,94,52,26,82,1,39,25,38,5,50,76.65857258486882
4656,95,17,38,7,3,48,19,43,8,67,2,24,34.936056753797075
4657,66,41,59,17,19,5,24,74,95,67,2,46,44.96338618292624
4658,28,64,68,96,48,40,10,46,59,1,7,47,126.07465600152359
4659,32,28,45,25,66,53,43,4,59,52,6,44,69.38894443650906
4660,31,1,38,53,3,42,43,18,50,16,6,23,46.23729943341428
4661,66,53,26,74,10,88,72,1,4,41,4,34,59.68175974860734
4662,18,1,40,37,73,19,20,12,33,82,7,43,61.47726515259724
4663,75,17,12,50,49,10,99,45,66,22,4,27,39.296671904013714
4664,45,89,96,1,33,57,59,78,74,18,4,37,53.93534257010903
4665,11,43,45,24,98,73,94,10,61,63,5,36,37.52606770461363
4666,60,8,26,93,3,39,34,1,52,67,2,37,51.2821025567776
4667,40,89,56,53,3,88,52,54,38,32,5,48,58.92110650859401
4668,22,14,53,1,75,27,44,60,54,26,5,38,67.07756034852164
4669,54,24,37,9,81,26,46,94,5,1,6,46,114.24434604580297
4670,1,53,94,54,3,52,4,60,30,10,5,46,52.70437556539542
4671,6,17,15,60,35,29,10,74,59,46,4,38,51.31095557777461
4672,95,60,57,94,1,82,33,70,67,53,4,40,62.1513117173737
4673,17,9,53,8,50,74,26,30,45,36,3,24,32.44684092748655
4674,10,67,69,47,46,12,96,87,5,28,3,37,42.96124363186212
4675,43,52,36,88,12,23,9,19,61,59,7,39,63.50330905108794
4676,78,38,11,15,3,74,47,95,84,17,4,38,49.68718754463647
4677,13,22,43,66,28,32,24,23,1,25,4,35,67.91791648812074
4678,19,15,17,6,11,61,66,28,24,67,2,36,39.24725039280103
4679,1,87,94,46,67,10,59,96,73,15,5,45,48.15692996238633
4680,31,51,87,81,11,75,95,1,72,15,4,31,51.731752606770456
4681,25,86,2,67,35,33,8,94,10,55,4,27,38.54496976622387
4682,13,99,5,45,31,52,19,1,33,93,2,37,46.3653763748036
4683,96,41,88,46,80,7,43,11,19,12,7,40,68.99961910203305
4684,36,95,17,59,89,5,32,20,3,81,5,43,52.78317383230967
4685,17,10,16,87,85,37,21,29,60,45,4,25,42.013236204351756
4686,24,80,32,5,26,81,73,47,96,25,5,50,68.03789934771223
4687,19,25,40,27,5,72,47,95,94,26,5,42,61.77212779126792
4688,15,61,68,66,20,1,11,30,26,39,5,39,70.7820311384088
4689,7,36,1,20,39,50,12,40,67,19,3,39,58.56910917487978
4690,38,67,30,1,46,29,73,53,2,34,4,25,40.963767080893206
4691,82,81,61,68,77,74,34,6,22,16,7,18,37.190877493691374
4692,20,95,55,26,1,46,82,8,5,94,4,40,58.798076465266874
4693,58,46,85,9,94,20,59,7,89,17,5,33,57.534875970099506
4694,33,68,95,9,94,75,81,80,35,67,3,37,41.85811550730848
4695,88,15,24,41,4,73,33,1,16,68,4,37,59.48302623434746
4696,1,50,8,74,7,4,67,81,30,15,6,31,43.83945150692759
4697,89,38,25,29,42,18,22,59,17,44,4,27,39.200876065324
4698,54,13,3,38,53,35,96,73,74,88,3,42,37.61191258391659
4699,79,27,53,94,33,81,13,18,1,100,7,36,58.27938865876303
4700,95,3,32,48,8,77,49,4,12,1,4,31,82.11388849212017
4701,31,11,15,35,2,82,47,59,41,44,6,25,41.496262438699226
4702,95,4,86,89,17,20,53,59,3,66,4,42,59.57358472599152
4703,33,66,23,79,5,75,27,54,73,7,3,28,35.17216588106461
4704,1,7,41,12,68,26,17,10,82,48,7,44,50.40165690615626
4705,23,89,36,7,26,87,43,55,1,17,7,34,83.74108460696091
4706,2,39,13,94,10,52,68,96,11,1,3,46,80.15626339094416
4707,47,19,74,17,5,37,21,80,36,67,4,30,43.765176403370944
4708,13,68,55,81,96,9,46,80,29,1,7,37,117.21306480026664
4709,38,28,9,61,59,2,29,14,11,21,4,19,40.823501404561256
4710,32,61,10,27,96,9,35,95,54,89,3,34,39.13274294148455
4711,51,56,12,9,45,75,1,3,26,47,5,46,74.6264819311527
4712,33,2,68,44,61,27,81,18,87,1,4,40,86.00457077560348
4713,12,5,16,58,61,47,57,94,39,1,5,39,98.1202685330667
4714,15,93,81,8,12,24,3,31,10,59,5,46,65.01118887777938
4715,38,94,14,80,51,67,1,70,61,75,7,39,66.55468266438128
4716,1,45,60,8,75,38,82,12,66,88,3,49,39.98457363233824
4717,21,54,11,1,95,73,12,56,39,59,5,43,62.902204446983774
4718,52,16,38,47,60,32,77,62,24,48,3,25,26.811265057372758
4719,30,58,75,11,18,1,61,5,20,73,7,43,73.00147597962196
4720,1,21,37,4,12,83,18,47,40,41,4,36,43.71651668809218
4721,45,47,30,31,4,75,1,88,12,2,2,36,46.683521401704525
4722,41,37,35,90,74,1,99,28,95,54,3,29,49.1591677379422
4723,82,6,1,19,66,40,88,28,35,74,6,35,56.887492263010046
4724,47,10,73,26,39,25,24,12,6,13,3,31,41.53916107222778
4725,1,24,23,16,61,82,46,32,95,26,5,49,63.91348854925487
4726,88,68,40,49,27,14,3,48,57,5,6,24,60.903870875589206
4727,58,28,1,10,83,38,87,32,34,37,4,27,33.21744512688663
4728,15,52,44,54,56,25,62,1,58,28,3,19,45.03299528638765
4729,81,12,85,7,5,74,66,33,75,65,2,33,28.333190496595726
4730,50,59,18,1,2,67,81,10,39,91,7,39,54.76365281150311
4731,40,94,10,20,87,19,33,45,70,75,2,36,35.31419321049374
4732,87,33,1,7,78,19,84,47,67,61,6,38,63.42274913107651
4733,59,58,66,4,49,11,61,1,8,89,8,40,84.05561110317574
4734,37,5,35,14,60,51,1,48,24,6,5,24,51.97162310146169
4735,49,9,32,64,24,87,3,4,81,94,2,43,41.890206161024615
4736,79,38,90,81,95,44,21,80,19,56,4,27,35.845260200923676
4737,6,23,17,24,12,38,67,9,60,20,4,32,43.911822120649425
4738,23,83,71,72,95,33,68,3,38,2,6,36,49.1543112888635
4739,46,26,24,31,74,43,18,32,97,75,4,36,43.884587916012
4740,3,67,1,12,9,59,38,78,26,32,7,41,68.68314050373756
4741,18,1,3,65,96,52,58,67,91,46,5,33,48.33833261914965
4742,47,98,31,17,89,25,45,37,46,8,2,30,36.88558777317526
4743,1,13,88,42,47,45,15,4,27,61,2,33,37.72946721896872
4744,89,84,17,40,6,45,23,82,21,22,4,21,41.24810741322668
4745,55,94,1,90,95,37,11,12,43,8,2,22,34.566966623815645
4746,41,15,27,11,19,26,75,82,54,22,3,36,43.555920582773894
4747,26,11,88,96,42,33,19,5,75,38,4,45,54.38518306908537
4748,59,37,10,11,66,17,75,89,1,93,3,38,46.821644526972335
4749,80,1,4,18,54,36,48,51,40,44,2,20,28.46002951959244
4750,14,67,22,46,60,18,32,51,80,30,3,30,28.04737418464029
4751,87,40,95,26,53,12,86,2,47,54,5,37,58.519973337142304
4752,37,13,42,58,16,30,17,3,25,36,4,25,39.222968147407514
4753,52,1,32,4,13,24,39,25,3,5,4,45,69.09146312431558
4754,26,1,18,59,46,39,5,94,10,4,4,49,65.28295957720326
4755,59,13,29,10,39,3,61,19,2,1,2,36,64.27224682188259
4756,42,10,1,28,99,40,23,33,92,67,4,28,46.05113555206399
4757,74,73,1,72,29,67,61,39,53,59,4,42,56.196924248916815
4758,25,1,74,61,67,8,66,39,2,75,5,37,53.86635242584393
4759,13,47,88,6,4,66,12,33,96,5,8,50,88.03466171499309
4760,10,11,47,4,57,42,70,18,66,63,4,25,30.80388515926296
4761,1,68,81,38,11,32,42,77,27,52,4,32,46.289577679379136
4762,20,55,5,96,74,6,54,52,73,45,2,41,41.47655096890921
4763,66,49,10,55,26,95,41,82,1,67,5,40,69.23891824977385
4764,27,89,24,39,16,52,83,10,66,96,2,37,38.06113412369661
4765,66,10,1,11,25,53,52,76,37,33,4,34,58.21834975955816
4766,4,82,2,54,46,33,25,17,49,41,3,29,39.01256963290959
4767,29,58,60,68,5,89,26,14,76,4,5,34,54.616007237061375
4768,10,1,42,68,94,4,2,47,19,93,5,33,40.502309193924674
4769,31,10,17,24,59,40,53,54,22,12,3,40,47.72608674951197
4770,6,59,36,92,28,61,96,65,24,10,4,33,40.54706470504214
4771,20,1,60,17,31,46,25,38,54,26,3,48,59.62267295148312
4772,1,46,24,12,88,89,40,45,7,32,3,44,44.71604056563348
4773,45,61,26,90,74,22,59,20,60,39,4,34,52.064086082940534
4774,52,73,81,33,47,89,1,67,66,88,4,49,56.45660143788983
4775,54,6,24,97,12,11,60,75,61,95,6,47,61.44322239680045
4776,33,46,45,10,96,8,88,18,1,5,7,47,98.87192305861068
4777,89,12,1,87,93,10,66,80,40,45,5,46,62.128267390372805
4778,1,86,88,46,47,40,89,11,51,4,2,42,40.329381516926155
4779,92,52,4,99,13,18,19,36,27,88,2,25,28.80683711850688
4780,66,21,87,79,37,24,18,52,54,46,4,41,53.31171737370852
4781,5,66,21,75,89,26,6,47,95,82,5,42,48.586154358901105
4782,79,3,7,1,68,90,54,47,16,80,4,34,49.82659620054278
4783,96,89,75,64,19,68,29,9,32,5,4,33,57.04194638861115
4784,11,1,34,48,17,53,74,81,25,73,3,43,48.303956577631766
4785,42,54,37,47,46,39,50,15,1,13,4,25,53.90477550826073
4786,95,10,52,13,82,88,89,14,62,80,4,31,42.46202923391897
4787,18,28,15,80,39,14,81,1,60,99,5,33,53.03980383754702
4788,12,9,7,85,98,24,53,3,22,16,6,24,43.80459934295101
4789,94,61,80,82,17,89,37,26,34,59,5,36,52.797933628529265
4790,78,80,25,58,15,45,7,74,63,32,2,26,30.283578536399567
4791,73,1,67,6,19,21,25,3,81,26,4,41,62.228443555682524
4792,60,75,3,11,45,6,82,23,77,1,5,30,89.67980764652668
4793,17,59,28,40,89,10,18,24,4,31,3,46,57.98366899966672
4794,10,8,26,5,31,48,52,54,63,22,2,24,31.799933342855788
4795,46,62,60,18,1,11,12,2,4,68,4,41,59.62367280864639
4796,45,18,46,89,5,44,34,1,41,52,6,32,78.7914107508451
4797,6,33,1,25,45,64,4,53,41,47,6,38,68.12188734942627
4798,38,39,98,40,68,26,96,52,92,21,7,33,52.411226967576056
4799,1,88,57,66,82,43,26,22,61,75,2,37,35.206779983811835
4800,4,19,26,77,30,27,74,24,81,33,6,39,68.50973670428034
4801,49,19,4,37,10,11,17,89,34,29,2,27,32.88282626291482
4802,1,20,21,18,69,47,5,66,41,33,5,39,58.9418178355473
4803,91,1,2,87,5,4,33,21,19,39,3,39,53.66147693186688
4804,22,53,32,38,61,24,55,1,77,75,3,34,51.38680188544494
4805,6,61,17,29,19,1,75,95,93,33,7,41,79.92401085559206
4806,95,1,7,18,73,6,48,82,11,77,5,28,39.4081797838404
4807,75,46,11,94,85,30,1,25,12,31,4,40,68.45441127457983
4808,40,62,55,39,5,19,38,59,26,23,6,39,54.79740989382469
4809,73,51,94,31,29,66,48,1,87,74,5,39,64.23249059658144
4810,41,45,9,61,12,44,4,66,10,54,7,45,80.00923677569871
4811,11,4,14,31,29,18,45,52,12,82,3,42,44.44065133552349
4812,32,12,4,39,66,59,73,80,44,77,4,32,32.704375565395424
4813,33,30,1,46,18,26,87,100,8,59,4,33,49.79402942436795
4814,1,50,42,70,29,47,9,88,7,60,3,28,37.134790268056946
4815,46,38,67,68,3,31,4,12,94,11,6,51,73.71518354520782
4816,24,67,47,77,3,1,32,9,66,44,4,30,46.02904346998048
4817,38,24,55,19,78,89,40,52,95,8,6,36,51.95229252963862
4818,58,68,1,52,81,10,17,6,69,89,4,34,46.46736180545636
4819,39,26,80,47,13,60,95,23,66,81,7,41,55.38994429367233
4820,87,62,97,39,46,96,29,31,25,33,7,43,77.69299623863259
4821,33,18,89,48,45,75,32,87,1,96,4,46,63.031186021044604
4822,19,54,40,95,66,88,28,18,87,76,4,34,33.20125696329096
4823,61,41,54,24,68,88,82,3,90,66,2,38,37.63681378850641
4824,66,31,17,1,4,87,74,49,7,26,4,34,59.46302909108223
4825,87,73,26,89,22,96,27,30,53,42,4,23,34.47488454030377
4826,73,24,3,32,47,10,46,11,1,55,7,43,68.86863781364566
4827,44,94,87,3,36,1,53,6,2,68,6,32,60.06218159310575
4828,68,1,7,47,82,3,52,46,81,67,4,47,58.3471884968814
4829,51,14,1,30,18,78,95,25,67,10,5,41,54.13393324763129
4830,3,59,16,1,26,18,11,5,17,28,4,38,57.056610960339
4831,30,24,42,92,91,43,10,47,58,86,2,16,21.512069704327953
4832,11,4,5,40,26,53,58,1,80,73,4,43,64.9385325905823
4833,54,67,74,7,44,87,89,94,25,1,4,42,89.19801933057181
4834,23,88,70,15,60,27,4,87,78,52,6,33,61.69366281007474
4835,82,51,5,12,19,17,95,38,46,80,4,48,57.22458696376708
4836,1,59,60,52,57,25,11,15,3,45,6,44,65.29524353663763
4837,29,49,41,38,82,71,42,94,89,68,7,38,54.191020330428984
4838,61,39,11,1,5,71,89,60,40,95,3,43,50.0166166738085
4839,39,4,17,36,40,32,33,59,30,12,7,41,67.44022282531067
4840,15,18,11,73,10,33,1,39,4,60,6,51,83.83440460886541
4841,9,94,81,57,62,66,26,54,1,89,2,40,49.59358186925678
4842,17,9,53,70,35,39,60,88,19,1,2,39,62.51383135742513
4843,22,1,33,87,73,5,89,82,36,11,6,43,65.4636956625244
4844,45,25,89,61,26,1,68,51,58,94,5,35,57.8050754654097
4845,89,25,24,81,20,74,11,26,41,51,6,30,48.893967528448314
4846,1,32,66,47,25,60,4,11,68,48,4,44,40.51640241870209
4847,26,92,31,19,94,8,39,6,1,3,2,34,51.24334618863972
4848,61,42,24,55,1,19,18,4,97,3,3,36,52.07503689949054
4849,33,32,88,57,55,54,26,81,59,1,6,44,108.60762748178831
4850,5,35,17,87,48,39,9,66,7,8,4,21,37.3220968433081
4851,1,12,26,40,11,17,32,3,46,18,2,51,49.27629386278151
4852,94,68,38,43,4,23,66,85,47,97,3,24,26.047993143836592
4853,46,31,12,11,28,59,67,66,17,99,3,35,35.42917678426891
4854,56,5,87,2,11,74,89,16,38,66,6,41,62.08303575679665
4855,61,60,1,21,5,35,87,32,34,56,3,23,33.641003666142936
4856,86,88,33,68,9,14,96,95,24,53,5,41,62.804361281721654
4857,60,94,8,32,19,53,87,18,82,42,6,40,48.46679045850593
4858,56,53,95,40,60,85,93,61,74,87,2,36,28.164452697233727
4859,96,53,47,14,43,41,38,68,21,1,2,27,58.904156549064425
4860,68,94,52,17,1,36,39,88,3,55,3,34,46.187592248726375
4861,73,46,1,74,18,20,80,53,68,24,4,44,61.34714088463552
4862,49,94,40,19,52,8,11,46,60,36,3,34,37.63752797219445
4863,59,81,52,5,87,20,39,88,73,68,2,42,37.660810360424705
4864,25,41,14,87,60,24,18,93,15,1,5,32,92.44917392753416
4865,54,60,4,53,26,62,73,38,11,23,4,35,43.6089130124268
4866,1,67,45,23,73,96,19,5,4,93,8,45,53.174117983145265
4867,16,38,1,17,73,80,79,71,95,96,5,37,48.81207446555254
4868,1,52,4,60,46,87,40,65,32,73,7,49,58.57477503213826
4869,60,18,94,12,15,24,17,1,59,38,5,46,78.31309812883873
4870,4,11,40,34,70,42,17,88,33,27,7,31,44.82873875160691
4871,43,11,24,81,61,52,10,37,83,46,3,33,42.61691186973289
4872,90,68,23,72,17,61,22,1,10,75,2,36,52.94795981526448
4873,33,1,94,38,52,46,86,54,47,74,5,44,56.08270247107556
4874,11,49,5,8,37,17,82,18,53,33,4,41,57.60634195114984
4875,19,52,1,45,17,4,59,8,21,39,4,34,59.06137218492596
4876,83,55,1,22,45,32,21,78,74,90,6,25,33.852878160262826
4877,10,38,33,81,9,73,2,100,87,61,4,32,41.55082607246584
4878,55,82,4,88,32,45,1,74,59,60,4,49,65.97724134647432
4879,75,66,19,95,56,4,5,47,81,1,6,47,113.3437128029329
4880,61,19,1,88,67,74,22,47,57,26,2,33,42.68314050373756
4881,4,67,38,73,1,41,50,37,61,78,2,20,28.44526972337285
4882,7,33,36,11,8,68,1,39,47,77,3,33,47.45536351949721
4883,1,8,89,47,29,59,39,26,12,17,5,49,67.1480264724087
4884,1,41,24,16,53,94,73,52,38,47,3,48,49.978764938342145
4885,29,26,36,61,38,20,1,9,2,81,4,27,54.84264152740084
4886,28,99,43,25,87,26,5,97,54,72,4,30,31.3509498643051
4887,58,53,60,1,44,40,73,59,81,12,4,45,60.57648907298957
4888,2,29,3,10,32,57,38,15,21,40,3,27,44.16021520735133
4889,12,74,2,39,85,94,20,46,89,1,2,35,60.23406180069514
4890,18,45,94,41,88,19,3,24,2,52,8,42,81.97305146883778
4891,56,60,50,12,92,96,17,15,74,39,6,38,62.60915107365614
4892,31,80,3,53,73,5,88,34,26,45,3,41,47.52221111269819
4893,5,59,84,28,47,20,45,1,42,33,3,30,60.143074798838256
4894,26,24,40,47,31,52,4,1,68,58,4,40,61.23744227015188
4895,81,21,29,31,86,36,68,10,24,61,3,36,47.070228062657705
4896,34,71,50,7,20,21,16,27,1,18,3,20,53.37518449745275
4897,1,31,20,12,61,24,5,11,73,87,3,50,44.76189115840594
4898,46,41,30,12,61,17,1,82,67,4,4,46,67.1111745941056
4899,78,24,88,52,64,96,19,1,82,44,2,34,42.82921487406561
4900,5,87,81,33,97,46,16,9,68,56,4,23,33.31028900633243
4901,1,46,78,75,38,89,43,19,17,52,4,45,56.91967814121792
4902,88,46,50,32,26,40,58,95,87,19,4,41,61.48635909155835
4903,58,45,75,1,66,78,83,81,54,60,3,37,43.96329095843451
4904,15,86,41,100,50,35,4,9,88,10,3,26,37.81826405751559
4905,36,58,67,38,24,25,17,41,11,81,2,39,38.37318478312622
4906,88,33,54,26,3,39,95,2,29,27,6,27,41.72318240251393
4907,34,68,25,60,12,42,1,52,46,64,3,34,48.67652240156168
4908,72,18,49,60,88,11,80,26,85,86,5,31,29.65147836023425
4909,60,6,46,32,11,68,59,16,7,3,6,35,58.27158025044042
4910,71,54,3,49,52,68,60,73,46,15,3,36,40.320144741227445
4911,26,20,80,66,6,5,18,45,9,40,7,39,72.52987668428321
4912,18,9,61,23,54,30,26,3,33,11,5,41,63.34571251725944
4913,19,25,49,30,89,63,54,21,48,74,4,24,35.91658334523639
4914,39,58,44,67,1,59,4,13,11,53,5,40,76.97638432604866
4915,70,4,8,66,60,47,41,61,1,17,6,43,80.801314097986
4916,11,87,19,95,39,46,14,27,88,4,3,35,44.831833547588445
4917,3,4,17,10,1,18,28,53,89,51,2,32,43.995048326429554
4918,59,12,43,60,47,20,75,76,80,53,7,38,70.19106794267485
4919,52,61,3,96,86,53,59,17,98,25,3,36,44.86854258915393
4920,22,60,49,52,12,17,32,45,82,38,2,45,41.485406846640956
4921,71,68,66,1,4,96,32,46,95,19,5,50,78.65423987049469
4922,89,81,52,95,16,59,25,88,62,54,3,36,45.31914488406418
4923,11,48,43,32,58,66,24,61,47,12,3,41,46.862638670666094
4924,27,38,1,87,74,32,26,66,48,45,2,39,42.81597866971386
4925,14,1,25,5,10,59,26,42,73,60,2,40,43.810027138980146
4926,67,78,19,11,54,95,55,31,24,96,5,43,52.899585773460934
4927,67,66,53,59,4,19,1,2,79,17,2,32,50.10922249202494
4928,86,56,46,54,66,12,52,2,24,19,7,44,86.88744465076418
4929,3,1,38,73,11,23,4,96,65,53,2,34,45.359615293053366
4930,89,30,52,32,1,20,28,95,7,26,4,29,62.52678188830166
4931,43,1,15,64,19,29,33,30,10,22,8,27,64.44955482550111
4932,41,18,54,60,73,59,96,94,40,87,3,48,42.350283292862926
4933,46,47,27,74,18,33,4,26,17,9,2,36,42.68371185068799
4934,48,24,7,39,26,97,29,96,46,1,4,36,89.20049516735705
4935,25,89,1,11,68,60,4,54,87,74,5,50,61.51002237775556
4936,74,67,62,31,5,9,97,61,16,1,4,28,78.48231205065943
4937,51,60,1,54,38,15,73,7,50,13,4,20,42.10912726753321
4938,42,73,19,1,66,14,47,5,35,82,4,36,48.50526115316859
4939,25,1,51,10,71,79,40,33,5,69,5,30,36.43193829452935
4940,44,17,81,14,29,58,26,40,52,4,2,35,41.152311574536974
4941,25,39,1,59,33,81,50,26,21,40,5,36,61.92496310050945
